#pose_pure.x;pose_pure.y;pose_pure.z;pose_pure.yaw;pose_pure.pitch;pose_pure.roll;imu_pure.dtheta;imu_pure.dphi;imu_pure.dpsi;loch_doppler_pure.vx;loch_doppler_pure.vy;loch_doppler_pure.vz;imu_pure.ddx;imu_pure.ddy;imu_pure.ddz;Transponder;pose_noisy.x;pose_noisy.y;pose_noisy.z;pose_noisy.yaw;pose_noisy.pitch;pose_noisy.roll;imu_noisy.dtheta;imu_noisy.dphi;imu_noisy.dpsi;loch_doppler_noisy.vx;loch_doppler_noisy.vy;loch_doppler_noisy.vz;imu_noisy.ddx;imu_noisy.ddy;imu_noisy.ddz;Transponder
2.9616665840148926;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;2.961666666666593;2.940163321267822;-0.030780576474896147;-0.0009651052046352354;2.1579381535394977e-06;0.0005223218218137202;0.0003774020607275753;2.007646980928257e-05;-0.00013578716607298702;-1.8302249372936785e-05;0.09999274462461472;0.0;0.0;-0.16665801405906677;0.12743625044822693;9.74783706665039;2.961666666666593
2.9716665744781494;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;2.971666666666592;2.8028757636628994;0.11360343081712987;-0.08884431817302191;-0.00010879715999581332;0.0004450742087898595;-3.25433385094037e-05;0.0002493365027476102;1.1683819138852414e-05;0.0001740990992402658;0.09999274462461472;0.0;0.0;0.09646464139223099;-0.04970908537507057;9.985955238342285;2.971666666666592
2.9816665649414062;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;2.981666666666591;2.944265206703602;-0.04336304992119636;0.08529092281631707;5.21092196390611e-05;0.0004005723895243609;-0.00019364970008091707;0.00013437085726764053;-2.392135138507001e-05;-0.00019455283472780138;0.09999274462461472;0.0;0.0;0.10285063832998276;0.007680506445467472;10.04413890838623;2.981666666666591
2.991666555404663;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;2.99166666666659;2.9691468599115387;0.00900994744601888;0.008992363109993724;-0.0004999902374031976;-0.0008681416649145139;0.0001772082268092602;-1.2062664609402418e-05;0.00010218735405942425;-3.6478315450949594e-05;0.09999274462461472;0.0;0.0;-0.025998201221227646;-0.009871408343315125;9.692091941833496;2.99166666666659
3.001666784286499;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0001430511474609375;0.0;9.8100004196167;3.0016666666665888;3.045408646005611;-0.04074834045107345;0.28429417846515176;-0.00047108640916564126;-4.9077906560063914e-05;0.00010598214039383344;0.00012599589535966516;0.00011229290976189077;0.00013508221309166402;0.10000704973936081;0.0;0.0;-0.14422206580638885;-0.012298623099923134;9.86113166809082;3.0016666666665888
3.011666774749756;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.0116666666665877;2.965199262227622;-0.2266997019938054;0.1639636366498571;0.00014470582077398615;0.0007392433295205537;0.00015295302637590444;0.00022634711058344692;-0.00012043867172906175;5.357652116799727e-05;0.10000704973936081;0.0;0.0;0.03091159649193287;0.08940840512514114;9.791460990905762;3.0116666666665877
3.0216667652130127;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.0216666666665866;3.1697468017159602;-0.06824280448748335;-0.07161797509056539;0.0006423856164968812;-7.259663766539048e-05;0.0007818144103208033;-3.744372952496633e-05;0.00021543345064856112;-0.0001390785473631695;0.09999274462461472;0.0;0.0;-0.09346738457679749;-0.09757111221551895;9.670025825500488;3.0216666666665866
3.0316667556762695;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.0316666666665855;2.794694513811595;0.061060751969011416;0.01112647570206683;9.625357679762585e-06;-0.00010122361648769667;0.0001509770825156289;-7.848791574360803e-05;0.00022607276332564652;0.00026713788975030184;0.10000704973936081;0.0;0.0;-0.06500381976366043;0.18544837832450867;9.88949966430664;3.0316666666665855
3.0416667461395264;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.0416666666665844;3.232457655800954;-0.07249053208064016;-0.05453010441351689;-0.0002916273619214548;-0.00013142517717238222;-0.00024636433072742196;-0.000121570352348499;-0.0002095489762723446;0.00016661043628118932;0.10000704973936081;0.0;0.0;-0.1390315741300583;-0.0532112680375576;9.87024974822998;3.0416666666665844
3.051666736602783;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.0516666666665833;3.0663626537862516;0.2570540765789685;-0.2892730627577437;0.0002632177713518095;0.00031479774436825477;0.00019666452064076435;-3.9613521948922426e-05;-0.0003920549643225968;-3.2614218071103096e-05;0.09999274462461472;0.0;0.0;-0.1850978285074234;0.028863657265901566;9.806041717529297;3.0516666666665833
3.06166672706604;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.061666666666582;3.100766075538179;0.27399455505473574;-0.12976717527112175;0.00031218881655536534;-0.00015202043314753983;0.00016013072997603025;-0.00010939173807855695;0.00021635269513353705;-4.5307609980227426e-05;0.10000704973936081;0.0;0.0;-0.0375245176255703;0.030109817162156105;9.787323951721191;3.061666666666582
3.071666717529297;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.071666666666581;3.1921272300427144;0.14043090950385523;0.0010214611663865723;-0.0007203134472503049;0.00045243442233112535;-0.00042583900980968894;-0.00020552327623590827;-0.00021353730699047446;7.287883636308834e-05;0.09999274462461472;0.0;0.0;-0.05219881609082222;0.17257604002952576;10.05020523071289;3.071666666666581
3.0816667079925537;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.08166666666658;2.8845402183064572;0.038053649104238724;-0.07864595448626865;0.0005413855684210546;0.0005109378463137755;-0.0005711013744319988;-4.5037628296995535e-05;8.432206232100725e-05;-0.00012808304745703936;0.09999274462461472;0.0;0.0;0.19395314157009125;0.02094006910920143;9.827547073364258;3.08166666666658
3.0916666984558105;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.091666666666579;3.0063481968766226;0.16410151641436002;-0.0013079043643792016;3.3294352492806804e-05;-9.789236626652222e-05;0.00035072691744120215;6.238697096705437e-06;-0.0001318145077675581;-0.00042205784120596945;0.09999274462461472;0.0;0.0;-0.01228515338152647;-0.09527035057544708;9.689327239990234;3.091666666666579
3.1016666889190674;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.1016666666665778;3.1738543630321394;-0.17465263282808366;0.026050118441197142;-0.0003104459461110748;-0.000549202366309914;2.4553940735309855e-05;-0.00037744329893030226;-0.00011372601875336841;-3.289299274911173e-05;0.10000704973936081;0.0;0.0;-0.08070817589759827;0.145780548453331;9.996526718139648;3.1016666666665778
3.111666679382324;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.1116666666665767;3.0955399842222775;-0.03203433807128197;0.24714779172603285;-0.00020520168301109968;0.0002819403364258549;0.00021355254583568225;-3.364829899510369e-05;-7.740541332168505e-05;0.00024272619339171797;0.10000704973936081;0.0;0.0;-0.043066319078207016;-0.05079406499862671;9.71515941619873;3.1116666666665767
3.121666669845581;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.1216666666665756;3.0644550048334387;-0.010150959522270195;-0.0007488194635622429;0.0003952623474425156;0.0001425036865414749;-9.460797706646187e-06;-0.00028346022008918226;0.0001640634291106835;0.00020561406563501805;0.09999274462461472;0.0;0.0;-0.007471081800758839;-0.12623172998428345;9.76412296295166;3.1216666666665756
3.131666660308838;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;-0.0001430511474609375;0.0;9.8100004196167;3.1316666666665745;3.3633538778769503;-0.24871817073718538;-0.10499034781733271;-0.0002257547413208352;-5.511979051079993e-05;-9.35102286707012e-05;0.0001035397726809606;1.5006279454610194e-06;0.0001622491399757564;0.09999274462461472;0.0;0.0;0.04603365808725357;0.03609398007392883;9.723939895629883;3.1316666666665745
3.1416666507720947;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;3.1416666666665733;3.247533934733352;0.11964154383820702;-0.050992025208988316;2.2987448167576782e-05;-0.00014049378873688638;0.0003741615189276276;5.0699454732239246e-05;4.262796210241504e-05;0.00027307370328344405;0.09999274462461472;0.0;0.0;-0.10127884894609451;0.06547811627388;9.812952995300293;3.1416666666665733
3.1516666412353516;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;3.1516666666665722;3.172509472061499;0.17508622635237778;0.17915234755955947;-0.00019444936860567175;0.00022233113556551404;9.137507707501759e-05;1.7727626982377842e-05;5.043501369073056e-05;0.00021541357273235917;0.09999274462461472;0.0;0.0;-0.057818278670310974;0.05493086203932762;10.013908386230469;3.1516666666665722
3.1616666316986084;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;3.161666666666571;3.1105599789765166;-0.12727351784246568;-0.0432566942527475;-0.0006804263398470308;0.00014899363754842154;-0.00021117289862741248;-5.31887144461507e-06;-0.00024412958009634167;-0.0002013894700212404;0.09999274462461472;0.0;0.0;-0.012940638698637486;-0.10627281665802002;9.844598770141602;3.161666666666571
3.1716666221618652;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;3.17166666666657;3.027786902440946;0.03124226500685657;-0.09359312455577508;-6.357261882713262e-06;0.0004688237233002395;0.00045937476967155904;-0.0002703616919461638;-0.00023787200916558504;0.00015931292728055269;0.09999274462461472;0.0;0.0;-0.13124509155750275;0.06962218135595322;9.938177108764648;3.17166666666657
3.181666612625122;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;3.181666666666569;3.1164383191551717;0.0016487924429391561;0.11545475044443455;-0.00018301754205951988;-3.267406652021051e-05;3.7066642386466145e-05;-0.00018643531075213104;0.00016608810983598232;-0.0005491054034791887;0.09999274462461472;0.0;0.0;0.11335954070091248;0.12321385741233826;9.860633850097656;3.181666666666569
3.191666603088379;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;3.191666666666568;2.9764212422939442;0.048421622414385655;0.07287235739924483;0.0003988638003422685;-0.00013718323267165427;1.8418946064168265e-05;-0.00016629342280793935;-0.00015414299559779465;0.00014627297059632838;0.10000704973936081;0.0;0.0;0.2063930332660675;0.06562081724405289;9.90467643737793;3.191666666666568
3.2016665935516357;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;3.2016666666665667;3.241312860033644;0.16293476681641084;0.06541795244367211;-0.000657196259732734;0.000253293036185649;-0.00014705197684368476;0.0001203291758429259;-0.00021861291315872222;-2.576412953203544e-05;0.10000704973936081;0.0;0.0;-0.042168524116277695;-0.14961454272270203;9.777338027954102;3.2016666666665667
3.2116665840148926;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;3.2116666666665656;3.214169426767026;0.03629498980703114;-0.15614405448484317;-0.00042369913472159937;-6.771765703957313e-05;0.0005764700619672835;6.83720936649479e-05;0.00014527761959470809;3.176362224621698e-05;0.10000704973936081;0.0;0.0;0.049539465457201004;0.007409944199025631;9.86168098449707;3.2116666666665656
3.2216665744781494;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;3.2216666666665645;3.283674084090234;0.04707658802074001;0.0746731766267401;-0.00028641410592258974;-0.00022773122935566316;-0.00023940962006446714;-0.000110028893686831;0.0001593479682924226;6.791803753003478e-05;0.09999274462461472;0.0;0.0;0.20745620131492615;-0.20801480114459991;9.739547729492188;3.2316666666665634
3.2316665649414062;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;3.2316666666665634;3.3572537945333174;-0.09715850751376957;-0.08856755113150924;-0.00039683186589327803;-0.0004132205554031977;-0.00016383903861193325;0.00010575009946478531;-0.00014841057418379933;-0.0001928133424371481;0.10000704973936081;0.0;0.0;0.06986735016107559;-0.1367150843143463;9.728170394897461;3.2316666666665634
3.241666555404663;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;3.2416666666665623;3.3263753309296167;0.0031561334604981554;-0.033743570290658984;0.00046567386911803904;-0.0005905118866051043;0.00024365724412923892;7.86940727266483e-05;-7.522240775870159e-05;1.4708766684634611e-05;0.10000704973936081;0.0;0.0;0.0842067301273346;-0.16400672495365143;9.720118522644043;3.2416666666665623
3.261666774749756;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.26166666666656;3.0828309364645476;0.10162804398397235;-0.08056260254500955;-0.00029591434171432165;0.00016577099678952156;0.0007678262155848917;-0.0001485834363847971;0.0001434085424989462;-0.00013892199785914272;0.10000704973936081;0.0;0.0;-0.1595548838376999;-0.13062326610088348;9.815316200256348;3.26166666666656
3.261666774749756;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.26166666666656;3.0828309364645476;0.10162804398397235;-0.08056260254500955;-0.00029591434171432165;0.00016577099678952156;0.0007678262155848917;-0.0001485834363847971;0.0001434085424989462;-0.00013892199785914272;0.10000704973936081;0.0;0.0;-0.1595548838376999;-0.13062326610088348;9.815316200256348;3.26166666666656
3.2716667652130127;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.271666666666559;3.0167375228331896;-0.07720822672849428;-0.15184311848217844;5.284194032994749e-05;0.0005339789761397561;7.901174468313655e-05;0.0005224079359322786;1.740345760481432e-05;7.940021532704122e-06;0.10000704973936081;0.0;0.0;0.18737922608852386;-0.13266010582447052;9.832511901855469;3.281666666666558
3.2816667556762695;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.281666666666558;3.236428862205998;-0.010726977215066245;-0.15531755492829172;-0.00035185574634759585;-7.520564617644884e-05;-0.00032266416878259344;7.410084799630567e-05;-0.0001972472673514858;3.116644438705407e-05;0.10000704973936081;0.0;0.0;0.1188260167837143;-0.19685959815979004;9.910981178283691;3.291666666666557
3.2916667461395264;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.291666666666557;3.236428862205998;-0.010726977215066245;-0.15531755492829172;-0.00035185574634759585;-7.520564617644884e-05;-0.00032266416878259344;7.410084799630567e-05;-0.0001972472673514858;3.116644438705407e-05;0.09999274462461472;0.0;0.0;0.1188260167837143;-0.19685959815979004;9.910981178283691;3.291666666666557
3.301666736602783;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.3016666666665557;3.4057043116753043;0.012858198189838908;-0.050373976395574095;-0.00019577242948058777;0.0002188161987124382;-2.069407701929267e-05;-8.757524483371526e-05;-0.00010276195826008916;-8.982464350992814e-05;0.09999274462461472;0.0;0.0;-0.0994657352566719;0.05262650176882744;9.841363906860352;3.3016666666665557
3.31166672706604;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.3116666666665546;3.231946850292366;-0.105927072626136;0.09682995723663329;-0.0003749105956688254;0.00027085018016879037;0.00012526264575716024;-2.312832475581672e-05;0.00013481202768161893;8.83774773683399e-05;0.09999274462461472;0.0;0.0;0.11253848671913147;-0.16755437850952148;9.769059181213379;3.3116666666665546
3.321666717529297;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.3216666666665535;3.435910002289352;-0.031356504656169515;0.007680752193825223;0.00010066383222191114;-0.00011517632284752891;-0.00033203482746150745;0.0002588863717392087;-0.0002667029039002955;0.00047866764361970127;0.10000704973936081;0.0;0.0;0.02109832875430584;-0.23995469510555267;9.946362495422363;3.3216666666665535
3.3416666984558105;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.3416666666665513;3.1148408399235405;-0.06462386150724067;-0.023442942353092314;0.00013277199788495504;6.20170834994387e-05;0.00028247121209154253;-0.00016479224723298103;2.7301639420329593e-05;0.0001931631559273228;0.10000704973936081;0.0;0.0;0.02365623041987419;0.0077909380197525024;9.900334358215332;3.3416666666665513
3.3416666984558105;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.3416666666665513;3.1148408399235405;-0.06462386150724067;-0.023442942353092314;0.00013277199788495504;6.20170834994387e-05;0.00028247121209154253;-0.00016479224723298103;2.7301639420329593e-05;0.0001931631559273228;0.10000704973936081;0.0;0.0;0.02365623041987419;0.0077909380197525024;9.900334358215332;3.35166666666655
3.3516666889190674;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.35166666666655;3.315819249264081;0.14867452845211487;0.04002102329649441;5.4474882842942916e-05;-0.0005462663635297891;0.0002671388189666835;-3.673521860036999e-05;-7.237219688249752e-05;0.0003039947769138962;0.09999274462461472;0.0;0.0;-0.1735069900751114;0.06402245908975601;9.80289363861084;3.35166666666655
3.361666679382324;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.361666666666549;3.695391860210554;0.1461779594671568;-0.04059125633383468;-4.703619274741426e-05;0.00014320364866613397;-0.00012952919667541461;-0.00025813461979851127;8.090902701951563e-05;-1.825838080549147e-05;0.10000704973936081;0.0;0.0;-0.0627819076180458;-0.08479602634906769;9.692909240722656;3.361666666666549
3.371666669845581;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.10000704973936081;0.0;0.0;0.0;0.0;9.8100004196167;3.371666666666548;3.497924863742915;-0.18250831042712315;0.12839194340625162;-0.0002927154000750046;0.0005026979737555963;4.368116894422522e-05;-9.192638390231878e-05;8.356366743100807e-05;-0.0004024385707452893;0.09999274462461472;0.0;0.0;-0.08877694606781006;0.0027534731198102236;9.873438835144043;3.371666666666548
3.381666660308838;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;-0.0001430511474609375;0.0;9.8100004196167;3.381666666666547;3.295252152670904;-0.03501847015070483;-0.334731590560594;-0.0003956845885755944;-0.0003612672490070769;-0.000491957007456417;-0.0001330541999777779;0.00036492792423814535;-0.000401964905904606;0.10000704973936081;0.0;0.0;0.05100243538618088;0.001907351310364902;9.899908065795898;3.381666666666547
3.4016666412353516;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;3.4016666666665447;3.0847607936249424;-0.020340404595414464;0.09606557110363101;-0.0003390695153485044;0.00022734524261392363;0.00016765453901863405;0.00017291460244450718;6.938992737559602e-05;0.00012743825209327042;0.09999274462461472;0.0;0.0;-0.1569482684135437;-0.052953433245420456;9.72132396697998;3.4016666666665447
3.4016666412353516;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;3.4016666666665447;3.0847607936249424;-0.020340404595414464;0.09606557110363101;-0.0003390695153485044;0.00022734524261392363;0.00016765453901863405;0.00017291460244450718;6.938992737559602e-05;0.00012743825209327042;0.10000704973936081;0.0;0.0;-0.1569482684135437;-0.052953433245420456;9.72132396697998;3.4016666666665447
3.4116666316986084;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;3.4116666666665436;3.536823112872374;0.15122983106518859;0.004168652391926403;-1.4245943914847995e-05;-0.00031473646295195957;-0.00013276683532740608;0.00023832036822568625;-0.0001703051384538412;-1.3216022125561722e-05;0.10000704973936081;0.0;0.0;0.02483365871012211;0.050221480429172516;9.793905258178711;3.4116666666665436
3.431666612625122;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;3.4316666666665414;2.9988928629990435;0.16173847064223143;-0.06625592798082724;-0.00024320321034068294;0.0002321779581418612;3.825276635699029e-05;-0.00024321666569449008;9.96928138192743e-05;-2.911157025664579e-05;0.09999274462461472;0.0;0.0;-0.03840656206011772;-0.08233647793531418;9.933084487915039;3.4316666666665414
3.441666603088379;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;0.09999274462461472;0.0;0.0;0.0;0.0;9.8100004196167;3.4416666666665403;3.231207306303127;0.12961503266970423;0.052198818079330155;0.00023546250664297335;0.0004628704986306491;0.0001631836251555001;3.9833368646213785e-05;-1.704079295450356e-05;-7.381746399914846e-05;0.09999274462461472;0.0;0.0;0.027528246864676476;0.18008694052696228;9.95499038696289;3.4416666666665403
