#distMelhor;distMedia;
33.249;36.1147;
33.1029;35.7606;
32.9668;34.714;
32.967;34.4692;
32.8863;34.3905;
30.8653;33.7919;
30.7242;33.516;
30.0526;33.7719;
29.8565;33.5185;
29.7772;33.3543;
29.7012;33.0382;
29.2328;32.8761;
29.3323;32.4322;
29.2845;31.8698;
28.5231;31.5292;
27.5671;31.1158;
27.3209;30.9989;
27.1531;30.5659;
26.923;30.1652;
26.7919;29.911;
26.5863;29.4539;
26.6045;29.2768;
27.4453;28.7952;
28.0329;28.2626;
27.825;27.9439;
27.7843;27.5494;
27.7041;27.3187;
27.4074;27.1462;
27.2686;26.5937;
27.1566;26.4878;
27.046;26.2143;
26.885;25.9548;
26.8785;25.5601;
26.6076;25.4403;
25.4237;25.071;
25.3674;25.0849;
25.1817;25.1568;
25.0609;25.0094;
24.8614;24.9032;
24.8196;24.8231;
22.7429;24.7191;
24.4273;24.2613;
20.8469;24.13;
20.5666;23.8579;
20.2052;23.461;
19.6756;23.1889;
19.5349;22.7827;
19.2163;22.4053;
18.9438;22.1349;
18.8525;21.972;
18.3546;21.5504;
17.966;21.3883;
17.757;20.88;
17.3988;20.5201;
16.9466;19.9469;
16.7373;19.7422;
16.3561;19.5855;
16.0546;19.3868;
11.566;19.1441;
15.6206;18.5094;
15.4471;18.2783;
10.4873;18.2355;
10.0379;18.2902;
18.0027;17.9008;
17.8657;17.6832;
17.1689;17.3169;
16.8783;17.103;
16.7505;17.0538;
16.4784;16.7179;
16.4032;16.7706;
17.7768;16.3886;
17.6842;16.2842;
17.1684;16.208;
16.888;15.9519;
16.811;15.4889;
16.7484;15.0369;
16.6269;14.706;
16.4286;14.2652;
3.37733;13.8876;
3.56081;13.8467;
3.91271;13.9959;
4.18645;13.9004;
4.5001;13.8088;
4.94752;13.4678;
5.20684;13.4308;
5.77687;13.264;
6.29789;13.2801;
5.62263;13.1124;
5.80516;12.8135;
7.7651;12.6487;
8.29838;12.4501;
8.55806;11.6409;
8.94048;11.4914;
6.16067;11.293;
3.27347;11.4554;
3.29584;10.6706;
3.41295;10.5624;
3.57777;9.98217;
3.8155;9.93011;
3.70173;9.83279;
4.14046;9.48442;
3.90282;9.32332;
3.73986;9.19117;
3.32453;9.4385;
2.97201;9.43629;
3.06014;9.35807;
2.32643;9.32195;
2.24442;9.62791;
2.00254;9.38322;
1.90576;9.70893;
1.723;9.44438;
0.728362;9.35539;
1.22265;9.21324;
0.898639;8.64538;
1.37935;8.15503;
0.524707;8.19917;
0.622778;8.06065;
0.670413;7.79715;
1.44961;7.94486;
1.62903;7.80299;
1.91226;7.79889;
2.41409;7.82726;
2.79561;7.52013;
2.56844;7.37108;
3.77276;6.984;
8.27582;6.73221;
8.24529;6.8745;
7.79821;6.82661;
7.88132;6.67205;
7.87724;6.56224;
3.91637;6.70708;
7.47763;6.3169;
7.36858;6.20926;
7.29463;6.31762;
7.15557;6.08531;
4.85109;6.09521;
4.62106;5.73573;
3.78955;5.89884;
3.34434;5.80532;
3.45117;5.57237;
3.4537;5.50412;
3.51049;5.43517;
3.65583;5.21035;
3.73749;5.02903;
3.89753;4.91306;
4.12987;4.78997;
6.16388;4.76907;
6.56793;4.56803;
5.06437;4.35175;
5.19129;4.18365;
5.27878;4.15635;
4.96467;4.12861;
5.30135;4.11139;
4.69999;3.96954;
4.58349;3.94508;
5.19438;3.98003;
5.22959;4.0305;
5.2314;4.07057;
5.24161;4.12801;
5.40543;3.98513;
5.60948;4.04139;
3.42024;3.98555;
3.64471;4.11689;
3.98042;3.98212;
3.99512;4.18398;
4.02345;4.18079;
4.20609;4.46029;
5.6908;5.13039;
5.92591;5.31344;
6.22392;5.28265;
5.91647;5.85405;
6.14678;5.74993;
6.158;6.21949;
6.45727;6.49918;
6.66071;6.68067;
6.74316;6.70533;
6.90711;6.91498;
7.08315;7.69607;
7.45997;7.90894;
7.25645;8.03436;
7.82394;8.31977;
7.87994;8.64103;
8.06454;9.26028;
8.15077;9.6741;
7.85485;9.89633;
7.89105;10.5752;
8.02343;10.6683;
7.23182;10.6465;
7.16434;10.7547;
8.284;10.9693;
8.25967;10.9053;
9.05141;11.1;
9.14537;11.2774;
9.36521;11.522;
9.43386;11.8921;
9.52224;12.238;
8.73017;12.2044;
0.723421;12.4439;
0.383374;12.751;
0.410674;12.8603;
0.355007;12.7176;
0.310732;12.7862;
0.256405;12.9042;
0.317896;12.9418;
0.460457;13.1065;
9.697;13.1129;
9.77714;13.3154;
9.80964;13.7516;
0.449104;13.8427;
0.263671;14.2653;
0.410668;14.2184;
0.633539;14.2421;
0.664572;14.5576;
10.5708;14.8766;
10.5889;14.665;
10.7905;15.0083;
10.6307;15.1799;
10.7657;15.3196;
11.0123;15.4059;
10.8088;15.4198;
11.1523;15.482;
11.4111;15.5034;
11.1697;15.3788;
11.2659;15.634;
11.3344;15.5899;
11.5784;15.9228;
10.4753;15.9469;
11.8282;15.9645;
10.478;15.7851;
10.4554;15.6834;
11.9175;15.6173;
12.0264;15.7338;
10.4154;15.6822;
10.2874;15.6759;
12.0476;15.6143;
12.1481;15.6905;
12.2968;15.8302;
12.2687;15.9812;
12.32;16.1593;
13.1026;16.5237;
11.4851;16.2708;
18.0913;16.4415;
11.9914;16.5727;
11.92;16.5621;
11.9095;16.6287;
11.9572;16.5128;
13.2083;16.4103;
13.04;16.4398;
12.8872;16.8078;
13.2647;16.6477;
13.1399;16.86;
13.2361;16.984;
13.5567;16.4887;
13.6106;16.6092;
12.2501;16.3029;
13.4953;16.2369;
12.3287;16.1955;
12.4427;16.0046;
12.5971;16.4302;
17.0479;16.7348;
17.3029;17.0129;
17.0276;17.3631;
13.1099;17.562;
13.4778;17.6875;
13.6438;18.2525;
13.2957;18.2887;
13.7093;18.4805;
18.6926;18.8083;
18.4889;18.9073;
18.687;18.6732;
19.461;19.0037;
19.2188;18.9201;
19.4782;19.1142;
19.6126;19.0118;
19.8057;19.2699;
20.0504;19.4704;
20.2919;19.6713;
20.1678;20.1499;
20.2461;20.2355;
7.54384;20.2469;
7.05045;20.6809;
21.7431;20.9711;
21.4563;21.1056;
21.8078;21.1368;
5.14802;21.1781;
22.0473;21.3008;
22.1405;21.4947;
15.7425;21.4234;
15.6091;21.7183;
15.5554;21.9163;
15.8249;21.6799;
23.2736;21.7172;
23.4367;21.6441;
23.6697;21.8724;
24.0093;22.0184;
23.9975;22.3857;
24.2556;22.5851;
24.2185;22.6154;
24.5148;22.9365;
24.6076;23.118;
24.8834;23.253;
24.8994;23.5244;
25.1622;23.831;
26.2;24.2272;
26.2396;24.5938;
26.3623;24.9635;
26.7537;25.3472;
27.0043;25.461;
27.1864;25.3219;
28.1857;25.834;
27.3598;25.8536;
29.122;25.8002;
28.0801;26.2613;
28.8064;26.7004;
29.1514;27.1643;
29.5178;27.2731;
29.9784;27.4727;
30.2154;27.6829;
30.4785;28.0524;
30.8867;28.1305;
31.2764;27.9825;
31.6289;28.4534;
32.2165;28.8542;
32.4172;29.244;
33.2205;29.1306;
33.5995;29.761;
34.1022;29.7608;
34.6279;30.1931;
35.1106;30.5368;
35.6032;31.0163;
35.9922;31.2509;
30.069;31.5271;
31.7718;31.4848;
31.3391;31.1626;
31.6175;31.5925;
31.8427;31.8872;
35.2578;31.9192;
35.4047;32.1104;
35.4685;32.2256;
35.727;32.3676;
37.7933;32.8826;
38.1573;32.8185;
38.5531;33.0534;
38.8682;32.9593;
37.9958;33.0476;
39.815;32.9483;
40.0292;32.7968;
40.3868;33.3618;
39.4163;33.7466;
39.5703;34.3723;
37.6334;34.4887;
41.1543;34.1845;
41.7407;34.3425;
41.7523;34.466;
41.6781;34.2787;
42.1397;34.1642;
0.568538;34.4141;
0.529602;34.4936;
0.512999;35.2056;
0.761569;36.351;
0.703662;36.0395;
0.793128;36.38;
1.66288;35.829;
0.888651;36.2655;
0.871888;35.9181;
0.891484;35.2649;
42.7649;35.8549;
1.03978;36.3724;
1.27735;36.8833;
1.77165;36.9731;
43.7841;37.3106;
44.0894;38.3882;
43.4044;38.8018;
44.9178;39.1721;
45.1195;39.7893;
43.7052;40.6964;
44.0114;40.8603;
44.9836;41.4239;
44.6704;40.635;
43.3657;41.7774;
45.6997;42.7701;
46.1145;42.9899;
46.9254;42.5913;
4.79298;42.8953;
4.82005;42.6974;
3.75495;42.8464;
3.76214;42.2512;
3.68874;42.4254;
3.51817;42.3115;
3.49791;43.5464;
3.52612;43.9005;
3.49982;44.0263;
3.19077;44.0053;
3.3324;44.2119;
45.8084;44.1351;
46.1498;44.8149;
46.0825;44.7705;
47.6754;44.2436;
47.7768;44.3861;
48.3556;43.9331;
48.6295;43.5726;
48.6079;44.1875;
48.6202;43.4184;
48.6463;43.4251;
49.0408;42.9709;
49.3492;43.4377;
49.1173;43.1806;
47.3531;44.185;
46.7766;44.1293;
47.2632;44.6144;
47.3838;44.212;
45.8406;44.7933;
45.4262;44.4931;
45.6322;43.4773;
44.2888;42.9235;
44.1161;42.0211;
44.1397;41.5385;
3.38251;41.3578;
3.45352;40.8936;
2.2495;40.4995;
2.2042;39.7373;
0.789426;38.8647;
0.586422;36.4269;
0.925968;37.4064;
1.65006;37.1271;
1.75862;36.6253;
0.587857;36.0321;
2.11939;36.5919;
1.7458;34.7656;
2.03271;34.3483;
1.77653;34.3492;
2.06593;34.1605;
2.12116;32.6366;
2.16517;30.5607;
2.17498;28.3635;
2.14135;26.5352;
5.44686;25.3474;
5.62237;22.4322;
1.86667;19.9253;
1.61973;17.9426;
1.41628;16.0171;
1.39274;14.6081;
1.20036;12.1466;
1.45235;10.1679;
1.24651;8.8339;
1.38667;7.77566;
1.50609;6.81286;
1.59363;6.40965;
1.5896;5.70213;
1.55099;5.29964;
2.98571;5.04964;
2.85245;5.17811;
2.76304;5.67031;
2.86757;5.59186;
2.93242;5.63273;
3.46059;5.33126;
3.70069;5.3744;
3.70615;5.55096;
3.64002;5.73004;
1.51752;5.85787;
1.7728;5.95183;
1.75191;6.00964;
2.24552;5.93762;
3.20795;6.13839;
3.79817;5.91282;
3.75549;5.90236;
3.08065;6.17449;
2.96679;6.32388;
2.73114;6.89402;
2.632;6.88702;
2.74462;6.83233;
2.82539;6.86588;
2.97197;6.64517;
2.73384;6.84906;
3.05493;6.74313;
2.68285;6.91517;
2.72209;7.39135;
2.63913;7.2197;
2.5948;6.70443;
2.52461;6.96351;
2.45301;6.9681;
2.3726;6.70749;
2.56362;6.83197;
2.43234;6.51023;
2.50849;6.60632;
2.45358;6.35343;
2.48591;6.63352;
2.53758;6.5235;
2.5338;6.21842;
4.14344;6.13036;
4.0166;6.1359;
5.53119;6.04517;
5.92127;6.11164;
6.24418;5.93067;
6.54707;5.53991;
4.30217;5.71148;
4.27999;5.56657;
4.17498;5.79048;
4.14854;6.03198;
4.30148;6.13757;
4.70063;6.28037;
4.65635;6.35619;
4.48351;6.54495;
4.68878;6.57393;
4.7661;7.1808;
4.68225;7.08024;
4.76333;7.15874;
4.52357;7.09827;
4.61663;7.12532;
4.8038;7.13676;
8.36182;6.79011;
8.44961;7.29851;
8.71258;7.5098;
8.93725;7.65187;
8.30142;7.96049;
8.37348;8.2259;
5.13648;8.49021;
3.84348;7.94673;
3.96414;7.80927;
3.66566;7.93688;
3.65081;7.94236;
3.74247;7.72896;
3.80909;7.42484;
3.82625;7.65794;
3.68466;7.48048;
1.64524;7.33448;
1.6573;7.27343;
1.84527;7.38423;
1.79871;7.24406;
1.7977;6.974;
1.93932;6.98553;
1.90862;6.66706;
3.09678;6.46988;
2.91328;6.15324;
2.79925;5.73227;
2.68357;5.51316;
2.49025;5.67509;
2.38079;5.61177;
2.09718;5.6142;
1.92583;5.46749;
1.80782;5.6065;
1.6208;5.90991;
1.39646;5.37382;
1.63441;4.93842;
1.48219;4.74794;
1.31619;4.33807;
1.1537;4.0528;
0.941467;3.86008;
0.869628;3.94174;
0.786141;3.94365;
0.638012;3.9037;
0.919269;4.05287;
0.515347;4.2141;
0.904058;4.21341;
0.78024;4.32887;
2.63469;4.24009;
2.9077;4.23991;
3.14043;4.44364;
3.37016;4.8678;
1.77476;4.83483;
1.56036;4.76658;
1.40847;4.97451;
1.52607;4.85819;
1.32544;4.8394;
0.931867;4.64502;
0.687046;4.41666;
0.888122;4.45694;
0.642326;4.77522;
0.548884;4.76088;
0.7574;4.76456;
0.596301;4.73046;
0.720824;4.57095;
0.577212;4.59988;
0.224623;4.18344;
0.0883526;3.99801;
0.199116;3.81173;
0.360458;3.56077;
0.459824;3.39736;
0.685145;3.35302;
0.759702;3.08668;
0.891625;3.58425;
0.364712;3.5938;
0.930934;4.21904;
1.36115;4.31937;
1.26626;4.57448;
1.27185;4.43325;
1.27913;4.26178;
1.26048;4.18557;
1.3094;4.15139;
1.75006;3.86095;
0.480713;3.5721;
0.340823;3.52093;
0.456693;3.69293;
0.561502;3.84914;
0.549845;3.94446;
0.506221;3.64949;
0.485054;3.93905;
0.322641;3.65762;
0.289438;4.12487;
0.119918;4.02935;
0.377494;4.34961;
0.617446;4.25914;
0.64071;4.58554;
0.791574;5.02937;
1.44929;5.00367;
1.24493;5.06995;
2.01039;5.15734;
1.12565;5.82662;
1.13081;5.91982;
1.1044;5.22551;
1.05481;5.61111;
0.993157;4.74585;
1.40104;5.10437;
1.05604;4.83175;
1.14609;4.24877;
1.20757;4.75536;
1.31605;5.10853;
1.37197;5.56799;
0.681081;5.92433;
0.73431;5.91151;
0.933505;5.64055;
0.970004;5.53633;
1.14664;5.8195;
0.969925;5.74654;
0.982619;5.53196;
1.39462;5.49711;
1.46409;5.57131;
1.90904;5.48922;
1.19398;5.59686;
1.08917;5.80067;
1.0403;5.65755;
1.06583;5.25524;
0.861114;5.34079;
0.871428;5.45467;
0.771077;5.50029;
0.691693;5.06536;
1.43243;5.41718;
1.4986;5.24176;
1.58446;4.9502;
1.76575;5.28543;
1.84583;5.59019;
1.99729;5.53755;
1.44539;5.33072;
1.26888;4.91955;
0.861789;4.65318;
0.613714;4.54274;
0.473541;3.90271;
0.509405;3.65616;
1.26703;3.33652;
0.434944;3.3643;
0.340484;3.00737;
0.421677;3.07498;
0.566911;2.78469;
0.428425;2.45307;
0.576698;2.34728;
0.711888;2.08273;
0.762477;1.91678;
0.995365;1.7575;
1.02187;1.67621;
1.34595;1.38271;
0.94426;1.16315;
0.859756;1.12837;
1.00211;1.3593;
0.390341;1.36103;
1.06401;1.24357;
0.969746;1.3634;
0.894289;1.69279;
0.430061;1.81423;
0.272694;2.09222;
0.298221;1.93232;
2.15993;1.96314;
2.27268;2.28862;
2.253;2.96134;
2.27652;2.83034;
2.03468;2.9869;
2.51479;2.67466;
2.44857;3.01178;
2.73919;3.58919;
2.7762;3.94658;
2.62293;4.00476;
3.11634;3.83397;
3.36385;4.07241;
0.817099;4.02296;
0.730838;4.18185;
0.796688;3.91892;
0.590249;4.37759;
0.867806;4.67009;
1.27876;4.10368;
1.27664;4.11776;
1.42318;3.94266;
2.277;3.56567;
2.27117;3.52564;
3.39948;3.51624;
3.43885;3.45525;
3.66969;3.33505;
1.76753;2.99238;
1.73092;2.93678;
4.11329;3.20162;
1.14122;2.7927;
1.06837;2.83181;
1.05793;3.14487;
0.933362;2.95021;
1.0845;2.83428;
1.07792;2.73062;
1.18599;2.74899;
0.94235;2.27674;
1.2655;2.43685;
1.12902;1.94748;
1.24281;1.98488;
1.31741;2.05154;
1.48227;2.22306;
1.44537;1.9875;
1.57316;2.15923;
2.10234;2.14512;
1.67647;1.94428;
1.5314;1.83466;
1.10115;1.8625;
0.844275;1.76608;
0.59586;1.83678;
1.30124;1.93154;
1.39721;1.88095;
2.00634;1.79867;
1.22959;1.45558;
1.24255;1.31595;
1.28784;1.21721;
1.62186;1.28101;
1.45714;1.25316;
1.36995;1.0846;
1.21634;1.00234;
1.02205;1.21567;
2.07048;1.25784;
1.5632;1.3628;
1.37491;1.62669;
1.49855;1.66185;
1.32161;1.82703;
1.20971;1.82344;
1.10559;2.33843;
1.02019;2.52419;
0.884753;2.09896;
0.898438;2.00054;
0.844966;2.28952;
0.978406;2.7112;
0.960534;2.2165;
3.7033;2.27016;
2.27008;2.29246;
0.893667;1.99999;
0.66066;1.75864;
0.73813;1.72657;
4.14228;1.58738;
4.22249;1.62011;
4.23665;1.58771;
4.3342;1.57579;
4.38417;1.51678;
0.955702;1.56144;
1.05427;1.72133;
1.01351;1.71715;
4.40247;1.78361;
4.34545;1.77464;
1.08314;1.84919;
1.01297;1.88608;
0.870856;1.76045;
0.760955;1.86911;
0.748463;1.91777;
1.10795;1.78698;
0.884865;2.21005;
26.6318;2.13003;
26.8434;2.48064;
27.2573;2.5684;
26.9251;2.32782;
27.179;2.44429;
27.2782;2.39398;
25.74;2.55743;
25.3437;2.46884;
1.15566;2.85278;
25.7121;2.74454;
26.2631;3.24568;
25.5429;3.96756;
25.9107;4.0234;
25.9273;3.80638;
26.0939;4.52077;
1.70124;5.20083;
1.74397;5.60999;
1.66312;5.46347;
1.84213;5.47188;
1.78855;6.25196;
1.72433;5.93763;
0.754864;6.68283;
0.995685;6.53018;
1.07011;6.96032;
1.30031;6.22875;
1.54805;6.16302;
1.89658;6.51652;
2.12784;6.33543;
2.04569;6.18781;
1.98244;6.61719;
1.75595;6.21659;
2.09044;6.32285;
1.75696;7.00551;
3.3732;7.09049;
3.21855;7.03271;
4.31516;7.21066;
4.15602;7.38704;
4.9776;7.45283;
4.99303;7.40618;
5.15693;7.17373;
4.93972;7.42942;
4.97595;7.70556;
5.08214;7.99443;
5.37235;8.26511;
4.94696;8.92238;
4.84197;9.144;
4.84234;9.56748;
4.91393;9.77451;
4.56355;10.0517;
4.44787;9.95203;
4.28672;9.80306;
4.13646;10.0755;
4.04094;10.5597;
4.10391;10.3432;
3.90135;10.9089;
25.9577;10.4498;
25.7591;10.1368;
25.6081;10.8892;
14.1424;11.0574;
10.4826;11.099;
10.4792;10.6283;
10.5148;10.7404;
10.4097;10.9054;
10.4403;10.6031;
10.5953;10.1592;
10.6873;9.61867;
10.4723;10.3725;
11.0723;10.2686;
10.6012;10.073;
10.6578;10.2835;
2.37376;9.87764;
13.2845;8.99728;
13.2934;8.38264;
13.0042;8.00046;
1.73293;7.74782;
9.44268;7.42049;
9.50182;7.60844;
9.7811;7.37346;
9.98332;7.06145;
10.1988;6.56331;
13.1275;6.06314;
13.2114;5.88625;
13.3504;5.48946;
8.27179;5.28224;
8.40461;5.53048;
8.5969;6.01282;
8.83808;6.3715;
8.97583;6.20334;
9.06691;6.32322;
9.21147;6.15109;
9.41806;5.8766;
1.83225;5.59967;
8.18069;5.04053;
1.63173;4.79358;
1.50463;4.50788;
1.37949;4.85777;
1.33766;4.35679;
5.25854;4.16593;
5.35423;4.04604;
5.52405;3.97553;
1.13387;4.42724;
1.00997;4.1186;
0.853876;4.46654;
0.710645;4.53539;
1.49732;4.82683;
1.45966;4.88096;
8.5169;5.04422;
1.63247;5.17711;
8.37135;4.93267;
8.54145;4.76411;
9.16083;4.97091;
9.45893;5.2371;
7.51876;5.31658;
4.37227;5.20013;
2.48177;5.72613;
2.36467;5.2874;
4.38087;5.35811;
10.8975;4.88473;
9.80211;5.45997;
3.01645;5.41663;
3.06839;5.70609;
3.40527;5.20996;
3.43301;5.56751;
3.30092;5.6422;
3.08986;5.10416;
0.430969;4.94126;
0.304824;4.86097;
0.326018;4.66971;
0.665162;4.69268;
0.918379;4.1708;
1.20021;3.79925;
1.4373;3.76831;
1.64518;3.02991;
1.71497;2.56868;
1.99473;2.66304;
2.15445;2.07692;
2.39076;2.11657;
1.49547;1.85459;
1.95962;1.41911;
1.85214;1.50981;
2.16159;1.54172;
3.4104;1.49332;
3.31287;1.4486;
3.10896;1.04211;
5.43308;0.997597;
5.21459;0.890834;
5.94026;1.07813;
4.42802;1.22348;
0.617195;1.07989;
0.544794;1.05259;
0.898898;1.70782;
0.417126;2.71091;
0.848389;3.21376;
5.48973;4.00966;
5.75379;4.12824;
6.68233;4.61089;
7.04066;4.8768;
7.07404;4.64896;
9.74096;4.69007;
9.67259;4.59744;
9.7897;4.58946;
8.77959;5.12149;
8.77038;5.60024;
9.93393;5.12509;
8.72261;5.13619;
3.81133;5.37912;
3.70234;5.174;
9.44693;5.29415;
4.15248;5.75038;
3.92565;6.43253;
4.24709;6.47612;
4.0674;6.60888;
1.39983;7.19394;
1.80449;7.18182;
2.0224;7.26626;
3.74773;7.30256;
3.35535;7.54458;
3.59641;7.46044;
3.06448;7.51008;
3.1968;8.15168;
12.4365;8.42114;
13.1856;8.60885;
13.3085;8.98103;
13.5272;9.33977;
13.5704;9.46643;
13.4671;10.1231;
13.5256;10.6207;
13.666;10.9159;
13.9135;10.7703;
14.263;11.046;
14.3392;10.8855;
16.2701;11.1075;
15.9952;11.7157;
13.9405;11.7697;
13.5194;12.1625;
13.4636;12.1596;
13.4181;11.8345;
12.5775;11.5564;
11.9959;11.8805;
14.6938;11.7658;
13.2016;11.3105;
11.5422;10.8917;
11.3541;10.4477;
12.7321;10.6154;
7.94695;11.026;
7.86353;10.8035;
5.40142;10.5639;
7.78213;10.8159;
3.00009;10.7369;
15.8061;10.843;
15.7518;10.6751;
15.7761;10.7969;
15.4467;10.8865;
15.3658;10.9562;
15.1167;11.2979;
5.67144;11.5087;
5.75338;11.1293;
5.18221;11.5215;
5.85588;11.2387;
6.05866;11.0271;
2.60308;10.6962;
11.3605;11.2068;
3.15406;10.9987;
10.4653;11.2318;
7.95711;12.2924;
7.6851;12.2112;
7.49518;11.9948;
12.15;12.0725;
12.1137;11.8544;
12.5892;11.7826;
9.40714;11.9499;
9.21642;12.2047;
9.11593;12.2223;
9.33038;11.873;
9.08081;11.3813;
8.84501;11.822;
8.87266;10.8085;
8.68724;10.2692;
8.60651;10.0231;
3.39388;9.40858;
3.42518;9.02414;
3.47298;8.00057;
4.71935;7.17113;
4.24386;6.50445;
3.76873;6.90957;
3.71691;6.62342;
3.9169;6.64921;
3.69761;7.0684;
8.91614;7.20992;
8.79839;8.16396;
8.39972;8.49575;
10.0287;8.82509;
9.68995;8.92689;
9.94262;9.73988;
9.46142;9.87151;
9.77787;9.48243;
9.75691;9.58169;
9.69025;9.83217;
9.58449;9.68812;
9.65193;10.0271;
12.5984;10.0394;
12.2488;9.70011;
11.9639;10.0078;
1.95377;9.71053;
1.77434;10.0867;
1.73605;9.69058;
2.19095;9.65859;
2.13599;10.009;
6.79877;10.0417;
6.41988;10.2416;
3.56759;10.7333;
3.32673;11.3196;
3.07707;11.4992;
4.29389;11.7133;
3.95036;11.6691;
1.63818;11.6879;
1.52972;11.5903;
11.0061;11.3056;
6.37633;11.0608;
6.00866;10.6316;
6.84438;9.98102;
7.22091;9.72475;
6.70767;9.44203;
6.85099;9.29015;
4.00154;9.63224;
2.01693;10.0556;
0.931359;9.98093;
0.879017;10.1401;
8.92106;10.1052;
11.5848;10.0235;
11.4427;9.47708;
10.6423;9.70891;
0.601556;9.97695;
0.587752;10.1153;
0.837535;10.2717;
10.1933;9.8922;
9.87456;10.0064;
9.77417;9.95983;
9.55463;10.2883;
1.4329;10.6366;
1.54541;10.1428;
2.41538;9.8217;
2.64162;8.90781;
0.620457;8.3438;
3.13539;7.94264;
2.88065;7.39515;
2.88828;6.33612;
1.15368;5.20177;
2.56693;4.18063;
2.16034;3.48546;
1.36428;2.87013;
1.0779;2.95236;
1.09967;2.71241;
0.949784;2.95599;
0.938501;2.78705;
1.3988;2.70017;
0.511958;2.43988;
0.559328;2.62234;
0.362997;2.83658;
1.35081;2.92423;
0.365637;2.92824;
0.225399;2.84101;
0.786449;3.40238;
0.346649;3.43171;
0.339622;3.43657;
0.41995;3.67517;
0.516187;3.9037;
0.67265;4.12389;
